datetime,closePriceUsd,highPriceUsd,lowPriceUsd,openPriceUsd
2022-03-28 01:00:00+00:00,3290.7937289957426,3301.102332824614,3288.728363593841,3289.0740503721986
2022-03-28 02:00:00+00:00,3302.726678498635,3303.926997102032,3292.8528658791793,3292.8528658791793
2022-03-28 03:00:00+00:00,3310.0046182395995,3312.063552556503,3302.0233681035475,3302.628195688887
2022-03-28 04:00:00+00:00,3312.920253818152,3312.920253818152,3302.458734934986,3311.2741661937926
2022-03-28 05:00:00+00:00,3324.130985813872,3330.3409384178476,3313.2579365984284,3313.2579365984284
2022-03-28 06:00:00+00:00,3318.2504753258086,3324.172360881236,3308.841744858844,3324.172360881236
2022-03-28 07:00:00+00:00,3317.7576583521436,3322.9853169667813,3317.039024955338,3317.9347537400963
2022-03-28 08:00:00+00:00,3321.638225180161,3321.638225180161,3308.832060236604,3319.0017223535237
2022-03-28 09:00:00+00:00,3333.695254916563,3336.2826022818977,3321.746759771259,3321.746759771259
2022-03-28 10:00:00+00:00,3344.4927655539277,3347.07815169936,3337.062138301737,3337.106535902189
2022-03-28 11:00:00+00:00,3344.1690863956874,3350.8930665991447,3341.5487388144493,3346.1675215582372
2022-03-28 12:00:00+00:00,3338.836696177696,3349.9308942165862,3335.996570277513,3346.767367199665
2022-03-28 13:00:00+00:00,3378.225748112003,3378.225748112003,3338.312428428832,3338.9389472484017
2022-03-28 14:00:00+00:00,3385.830566891197,3386.850270789978,3361.995037949516,3372.025377090823
2022-03-28 15:00:00+00:00,3364.908631407828,3390.53311007701,3364.908631407828,3387.6792304387677
2022-03-28 16:00:00+00:00,3364.200199159031,3365.7420851476095,3346.341118451768,3363.9679946362385
2022-03-28 17:00:00+00:00,3382.1825284153874,3382.529310962483,3351.5398301733762,3358.781201872911
2022-03-28 18:00:00+00:00,3411.958299533592,3412.5025650263806,3380.214388239557,3382.718733684366
2022-03-28 19:00:00+00:00,3411.4803554144564,3423.8793065530635,3408.063194157779,3413.955542766362
2022-03-28 20:00:00+00:00,3413.827122289061,3413.919562235377,3403.4101572201007,3410.8069169705755
2022-03-28 21:00:00+00:00,3383.069843149872,3419.7948078295217,3370.850396585423,3419.7948078295217
2022-03-28 22:00:00+00:00,3376.5200693312486,3385.5838597224138,3373.4623997663925,3381.6633410703666
2022-03-28 23:00:00+00:00,3336.6345722640262,3374.7358450406214,3332.97456956694,3374.7358450406214
2022-03-29 00:00:00+00:00,3362.4049326538543,3365.432489929498,3335.57680606164,3335.57680606164
2022-03-29 01:00:00+00:00,3385.4064907648776,3385.4064907648776,3361.559139319389,3362.135470742311
2022-03-29 02:00:00+00:00,3376.8832655938086,3391.9907852944652,3376.8832655938086,3385.45112642136
2022-03-29 03:00:00+00:00,3372.0786600825927,3377.5289543566187,3371.2051831751055,3376.964228176434
2022-03-29 04:00:00+00:00,3387.4471996353363,3388.5404509504574,3372.1624541238657,3372.4037078722204
2022-03-29 05:00:00+00:00,3405.6016104461837,3405.633881088113,3389.6539499296005,3389.6539499296005
2022-03-29 06:00:00+00:00,3411.648741628275,3416.1855791075664,3403.271929449791,3403.8331392119344
2022-03-29 07:00:00+00:00,3392.552060420761,3410.56863271326,3392.552060420761,3410.56863271326
2022-03-29 08:00:00+00:00,3409.022667082931,3412.0355833203193,3391.390152661283,3391.390152661283
2022-03-29 09:00:00+00:00,3422.943333440854,3428.8041211385316,3409.5341964658774,3409.5341964658774
2022-03-29 10:00:00+00:00,3430.966435421134,3430.966435421134,3419.176519879682,3423.6672076650243
2022-03-29 11:00:00+00:00,3455.246915932689,3455.246915932689,3430.261773197279,3430.6192404332683
2022-03-29 12:00:00+00:00,3463.461637956054,3470.1863042731243,3456.377968806949,3456.377968806949
2022-03-29 13:00:00+00:00,3439.898832651042,3466.6709414341894,3434.337661393645,3462.781493572605
2022-03-29 14:00:00+00:00,3450.083717894736,3451.0977858350593,3436.9642175656018,3441.2128889006153
2022-03-29 15:00:00+00:00,3408.9977057566184,3451.9000210189533,3406.649036599106,3449.6287987832334
2022-03-29 16:00:00+00:00,3418.4714885416847,3418.4714885416847,3383.8804164130192,3403.2561079420716
2022-03-29 17:00:00+00:00,3400.336459235719,3418.031545662921,3390.564830279222,3418.031545662921
2022-03-29 18:00:00+00:00,3411.298793039022,3411.298793039022,3401.7102711972593,3401.7102711972593
2022-03-29 19:00:00+00:00,3428.6237708683148,3436.845390186148,3411.1945528351184,3411.1945528351184
2022-03-29 20:00:00+00:00,3398.3535299204195,3426.740792618627,3398.3535299204195,3424.791134428055
2022-03-29 21:00:00+00:00,3380.861382769458,3402.1099511203165,3376.6032769549865,3402.1099511203165
2022-03-29 22:00:00+00:00,3384.919216769806,3385.4610399942635,3365.4162191814753,3379.020943107508
2022-03-29 23:00:00+00:00,3401.98773803848,3401.98773803848,3382.883660853728,3385.7022308059095
2022-03-30 00:00:00+00:00,3372.1342822828556,3394.0158047139826,3367.680905102172,3393.4773673519694
2022-03-30 01:00:00+00:00,3351.27941367723,3376.916029837941,3351.27941367723,3373.9302215324656
2022-03-30 02:00:00+00:00,3374.0160046442365,3374.4178615092233,3350.8566583520374,3350.8566583520374
2022-03-30 03:00:00+00:00,3384.0854500246696,3384.6488022560447,3372.3733111955944,3372.3733111955944
2022-03-30 04:00:00+00:00,3373.6559158840073,3387.9299828759645,3370.229319670259,3383.080613912152
2022-03-30 05:00:00+00:00,3399.1441156795263,3399.1441156795263,3373.4700204139394,3373.9838318078455
2022-03-30 06:00:00+00:00,3402.9939808132003,3409.3871511084612,3396.6474501860207,3401.218388031592
2022-03-30 07:00:00+00:00,3411.261657767748,3412.2155913750307,3399.630251891177,3399.630251891177
2022-03-30 08:00:00+00:00,3403.8268717368956,3406.3596987952196,3393.501641014595,3405.8150523869267
2022-03-30 09:00:00+00:00,3387.5921421710236,3404.2611661877754,3387.5921421710236,3404.2611661877754
2022-03-30 10:00:00+00:00,3397.7079029265874,3399.578236297884,3387.8137617527245,3387.8137617527245
2022-03-30 11:00:00+00:00,3407.5267636505228,3412.268597589058,3393.0126114658046,3397.543583876273
2022-03-30 12:00:00+00:00,3404.953619138223,3404.953619138223,3394.6219831482845,3403.884652001258
2022-03-30 13:00:00+00:00,3374.192013125875,3401.3462875552796,3371.769676550361,3401.3462875552796
2022-03-30 14:00:00+00:00,3378.9222227970304,3382.552685627171,3364.1647781228635,3372.789909605389
2022-03-30 15:00:00+00:00,3380.0510650659926,3380.0510650659926,3359.9544971664664,3375.828078133304
2022-03-30 16:00:00+00:00,3395.7973424152733,3399.5467753727553,3377.264561329398,3379.649363376225
2022-03-30 17:00:00+00:00,3425.167572472649,3425.732603714297,3392.7838347783436,3397.8330311664636
2022-03-30 18:00:00+00:00,3409.244906946616,3433.2561082364105,3409.244906946616,3427.845608613103
2022-03-30 19:00:00+00:00,3390.9084890633712,3398.0921986968274,3381.331271687686,3398.0921986968274
2022-03-30 20:00:00+00:00,3406.177482063915,3406.177482063915,3389.042546946871,3392.4838523710678
2022-03-30 21:00:00+00:00,3389.2727226182337,3408.4429408409706,3389.2727226182337,3406.660494090343
2022-03-30 22:00:00+00:00,3386.9474728102327,3392.08653322773,3381.06692486414,3391.189071072155
2022-03-30 23:00:00+00:00,3385.1578971364734,3392.3726721184703,3385.1578971364734,3389.2606775374406
2022-03-31 00:00:00+00:00,3401.1691395663047,3405.2155174178424,3383.5170092403237,3385.7931037346384
2022-03-31 01:00:00+00:00,3418.682052395318,3418.682052395318,3400.800237054469,3400.800237054469
2022-03-31 02:00:00+00:00,3406.105629237137,3419.12298866267,3405.928483746503,3419.12298866267
2022-03-31 03:00:00+00:00,3397.4156105070288,3410.031414766657,3397.4156105070288,3406.0390679080774
2022-03-31 04:00:00+00:00,3393.750779472404,3402.429452734628,3392.826551746036,3400.3186386233547
2022-03-31 05:00:00+00:00,3397.4998638011302,3402.189065423311,3390.759725613867,3392.6925377828557
2022-03-31 06:00:00+00:00,3401.7086465722064,3403.431661310528,3394.668116726741,3396.390296628749
2022-03-31 07:00:00+00:00,3402.3551427657285,3402.3551427657285,3396.4207667749174,3401.375441424467
2022-03-31 08:00:00+00:00,3408.6768420364515,3410.2028277819813,3401.029226443041,3402.453205046106
2022-03-31 09:00:00+00:00,3414.318764466735,3414.318764466735,3402.325332818013,3408.823367005475
2022-03-31 10:00:00+00:00,3415.3081307129087,3419.662255715868,3413.190008249024,3415.4513700726866
2022-03-31 11:00:00+00:00,3409.292941688521,3416.097794630103,3402.6709408698116,3416.097794630103
2022-03-31 12:00:00+00:00,3428.7457730148594,3435.1284195050075,3405.738781704864,3408.752889196563
2022-03-31 13:00:00+00:00,3391.216054333751,3433.7513079970713,3391.216054333751,3427.8716261480454
2022-03-31 14:00:00+00:00,3378.3380773192357,3378.3380773192357,3349.3535075889754,3371.7180983556973
2022-03-31 15:00:00+00:00,3353.838598634636,3378.089486924089,3353.838598634636,3378.089486924089
2022-03-31 16:00:00+00:00,3288.43699619955,3348.215307077801,3288.43699619955,3348.215307077801
2022-03-31 17:00:00+00:00,3297.3368362589645,3298.9227243437394,3280.8894459760904,3281.1955220517953
2022-03-31 18:00:00+00:00,3304.7248097483716,3304.7248097483716,3274.8441557827005,3289.718422367987
2022-03-31 19:00:00+00:00,3290.069542206462,3308.2571683491365,3290.069542206462,3306.5404535046778
2022-03-31 20:00:00+00:00,3301.4488472075955,3302.2325727992456,3287.0605735206173,3290.8352713816043
2022-03-31 21:00:00+00:00,3296.9007062648766,3305.5631213205634,3296.9007062648766,3300.6666908687375
2022-03-31 22:00:00+00:00,3292.2712085561475,3296.4518675497357,3282.8314564467687,3296.4518675497357
2022-03-31 23:00:00+00:00,3281.642878156622,3291.485092090055,3272.9346632836982,3291.346818301543
2022-04-01 00:00:00+00:00,3300.4596201751283,3304.0509620630755,3282.5761675899967,3282.5761675899967
2022-04-01 01:00:00+00:00,3269.5332565725757,3298.5043546920215,3269.5332565725757,3297.345837831132
2022-04-01 02:00:00+00:00,3225.767124861875,3264.5531792354836,3225.767124861875,3264.5531792354836
2022-04-01 03:00:00+00:00,3244.527140742017,3244.527140742017,3230.6119749947825,3232.437066134073
2022-04-01 04:00:00+00:00,3253.1008630078004,3257.7656456466566,3245.6063557831462,3245.6063557831462
