datetime,btc_adjusted,bitcoin_adjusted,eth_adjusted,ethereum_adjusted,doge_adjusted,dogecoin_adjusted
2021-06-20,27.76390463773409,24.428436980786508,25.604771739130435,26.340957366837426,3.1293640831523875,5.462994189076668
2021-06-21,38.42208603894955,34.61926014689454,34.61946948160535,37.08529524015268,4.724428300293168,10.040097428573336
2021-06-22,50.65925727738211,45.755319084931436,36.36180602006689,40.80537781564464,4.8763391781160985,12.064991027613337
2021-06-23,36.84309620173244,34.08756502518456,30.907535117056856,31.216345089997677,3.493950189927423,7.878101658765001
2021-06-24,30.263971879994507,28.906621290378048,28.50976385051621,27.08035266134514,3.523641861501905,6.8051281484041315
2021-06-25,29.00795723675363,29.102030608613344,28.825953468082012,27.480858445870147,3.6541471156316057,6.644182121850001
2021-06-26,29.725679890034122,27.3433467444957,29.35293616402501,28.081617122657672,2.7033231212580757,4.960439074822174
2021-06-27,27.572511930192622,25.849861240840237,25.66405729242402,25.247268493711427,2.9270464140518473,4.989326823178044
2021-06-28,28.88833679454021,26.65941413067217,32.514832339683,30.315207074816403,2.72196672899089,5.0223413927276095
2021-06-29,27.99118347793958,26.026078572463142,31.81971706932009,29.734072759441332,2.7213125673160543,4.841822442797664
2021-06-30,25.515040324121852,23.595675176911683,31.618961756579907,26.30719502462246,2.4701144841791876,4.3096393725763695
2021-07-01,24.707602339181285,21.885843642352864,27.152156048110676,24.62329820665112,6.222385851036131,5.65574949137141
2021-07-02,22.98506797130808,21.48281192349257,24.642714638858305,22.8212331909274,5.7932557923439845,5.37748383373936
2021-07-03,22.608263578335816,20.57904382665434,26.49970128170506,22.053139905536963,5.071061303325494,4.260942882490761
2021-07-04,23.635911922805626,21.586775787334943,32.377816838737814,26.496352326248463,6.495264721110407,4.547208677779732
2021-07-05,22.901877391041474,21.976831106156176,29.535121610336727,24.93437157797313,5.692327991083637,4.035721615844821
2021-07-06,22.51039230743393,20.338598767107005,33.24507978977543,23.085788857537196,4.754820859376403,3.97363359098567
2021-07-07,20.79764506665091,18.90096630630876,31.751460262988424,24.748080296068736,3.799371007445107,3.547887134808634
2021-07-08,23.44016938100185,20.80666514969248,33.485986165063665,24.361167633651913,3.77694260716503,4.088939922866951
2021-07-09,22.065078024830342,19.649457841694616,31.31499459481916,22.42038885711129,3.6064867650364416,4.467381217246538
2021-07-10,19.554679926196954,17.547046714599716,28.232810087455068,20.385514854770957,3.4225738827398065,3.6395408857911904
2021-07-11,18.76192263189167,17.55715446040306,24.945146612933375,18.80419710596431,2.8932636361299813,3.1073578155698947
2021-07-12,20.347437220502236,19.083424076707526,28.027331120297465,20.33648174628083,2.579266032208898,3.317274471046072
2021-07-13,21.800825593395253,19.35633321339773,32.05471887658654,22.481680242723954,2.7856073147856093,3.429624230315013
2021-07-14,22.081593801795037,20.03089224911542,32.78168929142691,24.134364673408353,2.897749316185997,3.5899614373688644
2021-07-15,21.041099853019357,19.79876875338607,28.806734099171145,21.51075752597764,2.6356173879125926,3.7338100663923552
2021-07-16,20.809878975513648,20.290324391401175,29.04055499283325,21.07348966807252,2.8310248253527663,3.7744629398120377
2021-07-17,20.809878975513648,18.815657477355867,25.62676994536654,19.84631858298396,3.0169001926739076,4.202881682773305
2021-07-18,19.595969368608685,18.324101839340763,28.292328133114513,20.565694736311734,2.902515351245513,3.4586213847821985
2021-07-19,22.19720424054789,21.06862081825842,26.608817698747373,20.904224690818925,2.6836443565892583,3.944371103078915
2021-07-20,31.388234121399755,27.472498435732952,32.12699078917301,26.532285184500942,3.061994216698564,4.583611478069175
2021-07-21,27.05284266816774,25.793016672514685,28.105271418184834,24.51521087222894,3.2071749769730644,4.213826687155527
2021-07-22,24.451607796228537,23.335238482439173,27.31028037973368,23.979205110925893,2.732037943347425,3.6405169338010337
2021-07-23,21.792567704912905,20.440521947461345,29.78878185255198,23.048247736031122,2.6572478547211675,3.121671607015217
2021-07-24,24.1625816993464,20.625573960310597,29.525201936060157,24.285265997469338,2.6396501868091065,3.110403104966525
2021-07-25,24.25410663002574,20.60365517820612,29.078816593614327,23.216714293580687,2.522332400728702,3.382626391300711
2021-07-26,46.311614923747264,37.63454887338289,38.51667811961196,34.329652014022656,2.862553980361876,4.6479605555577574
2021-07-27,30.843901638938398,27.92452840110064,31.62958997901909,26.59722332042842,2.4714946934271937,3.29944705380971
2021-07-28,32.12525066844919,25.886081665384502,32.13974465610004,25.62581268052965,2.537974772206089,3.1381295507968594
2021-07-29,26.523924910873436,23.183121608793687,28.160538174868606,23.520931674466063,2.1516081967146232,2.667368108410921
2021-07-30,25.09613599227569,22.13529690331148,29.767525407673613,25.192705692789414,2.0601003235719073,2.435810275961225
2021-07-31,29.104927956030895,23.31409969697896,31.757128648289324,27.97899572332834,2.325238520113622,2.5812760937821877
2021-08-01,25.86494540998217,22.030514432763262,36.19547433889361,33.853423871047895,2.4026682589266892,2.5916665093408278
2021-08-02,25.09613599227569,21.663775785844493,37.037229556077186,31.0903529240968,2.0366367663558265,2.2992505286190963
2021-08-03,23.163815893308072,20.573747029724814,37.11825412243711,29.13663289077844,2.076524813623164,2.3215157048161825
2021-08-04,22.81373303345959,20.100146894985045,42.59191371652921,35.319543149021946,2.0325306438430126,2.3808895080084125
2021-08-05,22.755385890151512,20.07228806352976,59.18394436112091,46.33202279353293,2.2173061569196495,2.600572579819662
2021-08-06,25.964478772095955,21.938829771033568,50.03266972724817,41.50245340726546,2.437277005820409,2.7846313697155742
2021-08-07,29.99043166035353,24.334689276187714,57.216847944494056,48.4549104358483,3.5547289182362642,4.3699119149481085
2021-08-08,29.58200165719696,24.710783500834,48.74978075988284,44.13483408373652,3.581125420104356,5.486139414962027
2021-08-09,31.21572166982322,26.312666309512643,43.832039718315706,41.72747949735089,2.657247854721168,3.8830467287718244
2021-08-10,29.465307370580796,25.35153662430546,42.97678040673882,38.918899146567654,2.5252653453807126,3.7939860239834795
2021-08-11,28.00662878787878,25.839066174772874,43.119323625334964,41.036479569777235,2.8596210357098664,4.01366909579473
2021-08-12,26.606297348484837,24.515771680647035,39.698286379027394,34.52770605843831,2.5516618472488037,3.8117981649411483
2021-08-13,29.757043087121204,24.019444604456904,39.07394708157626,33.74852824636878,2.613253684941016,3.8536179741461103
2021-08-14,27.564418859649116,23.307211584488346,39.63841822721701,33.59380719996709,2.7716326961495628,4.405019902922644
2021-08-15,26.259285390915732,22.349380971427184,38.07044282265937,30.98288954193856,3.4843382465880217,6.307046780837203
