,date,transactions,block_size,sent_addresses,difficulty,hashrate,mining_profitability,send_usd,av_transaction_size,median_transaction_size,confirmation_time,market_cap,av_transaction_value,median_transaction_value,tweets,google_trends,active_addresses,top_100_percent,fee_reward,full_name,coin
1771,2020/06/04,930407,28846,291466,2367809883427728,1.8736999021343E+14,0.0199,386003520,0.455,0.24,0.224,27101118561,414.876,null,4122,6.687,490475,,10.963,ethereum,eth
1772,2020/06/05,901995,27446,271335,2.3162153224616E+15,1.8607313459982E+14,0.0203,461711115,0.491,0.246,0.222,27074679241,511.878,null,4207,6.423,463385,,11.265,ethereum,eth
1773,2020/06/06,946196,29092,250853,2340878660361848,1.860584697228E+14,0.0204,224854318,0.528,0.291,0.224,26928715509,237.64,null,4816,6.132,434347,,12.459,ethereum,eth
1774,2020/06/07,943786,29164,233340,2366153006324345,1.8855685618732E+14,0.0203,274809293,0.574,0.338,0.223,26875970477,291.178,null,3361,6.397,417237,,13.526,ethereum,eth
1775,2020/06/08,966206,29047,274452,2.3332278581957E+15,1.850228702764E+14,0.0209,385125088,0.573,0.322,0.225,27139781242,398.595,null,6127,6.849,488376,,13.736,ethereum,eth
1776,2020/06/09,923075,28817,296522,2285532003046146,1.8328948419228E+14,0.0211,402524296,0.569,0.281,0.222,27154680591,436.069,null,5477,6.518,477620,,13.092,ethereum,eth
1777,2020/06/10,939890,31137,281055,2277161984757869,1.7906117057151E+14,0.0363,456348067,3.398,0.307,0.226,27284175341,485.533,null,5872,6.543,466252,,14.33,ethereum,eth
1778,2020/06/11,925331,30366,280948,2281666309846573,1.8145569275395E+14,0.0387,577420298,4.025,0.302,0.223,26963410134,624.015,null,4404,6.756,469891,,14.286,ethereum,eth
1779,2020/06/12,889318,27921,301559,2.2757954555242E+15,1.8233072171359E+14,0.0204,385046605,0.544,0.254,0.221,26277616566,432.968,null,3678,6.009,482307,,12.545,ethereum,eth
1780,2020/06/13,833267,25744,285163,2.2916407010427E+15,1.8273850520841E+14,0.0198,200400507,0.454,0.218,0.222,26447023788,240.5,null,5230,5.923,443498,,10.031,ethereum,eth
1781,2020/06/14,785017,25218,261300,2.3006115437711E+15,1.8361071729322E+14,0.0193,238728711,0.404,0.186,0.221,26326184206,304.106,null,5036,5.847,414998,,8.627,ethereum,eth
1782,2020/06/15,912281,29458,281882,2.3025462371562E+15,1.8332352716628E+14,0.0201,597349635,0.632,0.291,0.223,25349312659,654.787,null,4998,6.436,476961,,14.547,ethereum,eth
1783,2020/06/16,904928,28873,289000,2353432775800042,1.8619918709898E+14,0.0199,383592555,0.596,0.289,0.224,26028617873,423.893,null,5431,5.95,480818,,14.002,ethereum,eth
1784,2020/06/17,879736,28123,280770,2.3018702248158E+15,1.8158631458141E+14,0.0205,380548133,0.644,0.294,0.224,26028927804,432.571,null,8035,6.013,476342,,14.641,ethereum,eth
1785,2020/06/18,913845,28974,312862,2.2966686957185E+15,1.830471771647E+14,0.0202,429047405,0.568,0.263,0.223,25962597362,469.497,null,5129,5.524,504873,,13.529,ethereum,eth
1786,2020/06/19,945942,30653,298705,2330632422008059,1.870635801024E+14,0.0199,448760639,0.603,0.277,0.221,25646435190,474.406,null,4513,5.263,499921,,14.675,ethereum,eth
1787,2020/06/20,941415,31027,308339,2358639303130428,187915283042914,0.019,240274499,0.475,0.217,0.223,25566480504,255.227,null,3483,5.271,499887,,12.033,ethereum,eth
1788,2020/06/21,987058,34003,293195,2346555186346084,1.8758304841766E+14,0.0192,350077281,0.465,0.208,0.221,25671940501,354.667,null,3878,5.3,485306,,12.073,ethereum,eth
1789,2020/06/22,1092083,36756,316092,2.319236453606E+15,1.8414745364585E+14,0.0213,600963319,0.621,0.297,0.223,26546708764,550.291,null,5265,6.698,534651,,16.454,ethereum,eth
1790,2020/06/23,1119442,37098,330210,2.3504149241599E+15,1.8765270483652E+14,0.0219,583131181,0.695,0.341,0.224,27157384190,520.912,null,5223,6.591,551778,,18.08,ethereum,eth
1791,2020/06/24,1070862,38433,314207,2362403429310276,1.8900475354524E+14,0.0216,1008030415,0.743,0.334,0.222,26805348538,941.326,null,4538,6.44,535671,,18.584,ethereum,eth
1792,2020/06/25,1041742,38239,308736,2.4052774958513E+15,1.9162327300277E+14,0.0202,1322813588,0.662,0.289,0.223,26098852584,1270,null,3298,6.207,526849,,16.931,ethereum,eth
1793,2020/06/26,1017402,35311,314959,2.4068948138158E+15,1.9150306127336E+14,0.0197,651495603,0.613,0.261,0.223,25877751046,640.352,null,3521,5.939,530346,,15.655,ethereum,eth
1794,2020/06/27,1017138,36473,314110,2.3873705925727E+15,1.8773546753652E+14,0.0194,417913464,0.566,0.245,0.226,25479745763,410.872,null,3164,6.172,518756,,15.067,ethereum,eth
1795,2020/06/28,997640,33615,323966,2.3414224180638E+15,1.880458279896E+14,0.0192,302528977,0.543,0.235,0.221,24968380341,303.245,null,4318,6.18,509282,,14.393,ethereum,eth
1796,2020/06/29,1056189,34827,377156,2.3974349527413E+15,1.899868636042E+14,0.0193,354066309,0.577,0.266,0.225,25193768219,335.23,null,4349,6.209,570299,,15.963,ethereum,eth
1797,2020/06/30,1111318,34511,346557,2358194560152865,1.8920399723033E+14,0.0208,454615397,0.738,0.378,0.222,25379429321,409.078,null,3845,5.514,569409,,19.592,ethereum,eth
1798,2020/07/01,1044438,35255,336182,2337924652434036,1.8555015084523E+14,0.0208,423557006,0.708,0.337,0.225,25609045927,405.536,null,4544,5.889,549425,,18.256,ethereum,eth
1799,2020/07/02,1039119,36414,334668,2.3583163594846E+15,1.8691156320641E+14,0.0202,417787621,0.642,0.294,0.224,25643707992,402.059,null,4332,5.521,539464,,16.914,ethereum,eth
1800,2020/07/03,1022098,35935,317932,2382837221643072,190398643293511,0.02,413354780,0.674,0.307,0.222,25446783788,404.418,null,4064,5.339,523497,,17.283,ethereum,eth
1801,2020/07/04,946287,32081,318908,2.4081393451245E+15,1.9043935060397E+14,0.0189,274729251,0.543,0.239,0.224,25493669689,290.323,null,4052,5.933,502742,,13.768,ethereum,eth
1802,2020/07/05,880075,29736,278599,2.3773795119921E+15,1.8895106444533E+14,0.019,232755168,0.545,0.231,0.222,25459716026,264.472,null,3666,5.465,452213,,12.947,ethereum,eth
1803,2020/07/06,1020012,34649,307643,2.3894786782016E+15,1.9027585851278E+14,0.0202,531613112,0.629,0.291,0.223,26307188203,521.183,null,5520,6.381,511433,,15.928,ethereum,eth
1804,2020/07/07,1064506,35739,332866,2349911136065227,1.8811088989852E+14,0.021,545634258,0.623,0.302,0.222,26755825325,512.57,null,5571,6.359,541585,,16.076,ethereum,eth
1805,2020/07/08,1092210,36696,326817,2.4283745630817E+15,1.9443775014199E+14,0.0218,776102024,0.806,0.396,0.221,27317888906,710.579,null,5357,7.304,544682,,19.649,ethereum,eth
1806,2020/07/09,1070343,36306,327312,2403289733407635,1.9138956707074E+14,0.0216,598257350,0.747,0.353,0.224,27375036042,558.94,null,4253,6.95,542458,,18.215,ethereum,eth
1807,2020/07/10,1034806,33660,313725,2391923596958463,1.8856839689513E+14,0.0205,591891768,0.595,0.294,0.225,26890907883,571.983,null,10018,6.785,519407,,15.298,ethereum,eth
1808,2020/07/11,982930,31408,320248,2396733448300371,1.9249100143219E+14,0.0201,265967621,0.552,0.253,0.22,26959373399,270.587,null,5952,5.973,515780,,13.563,ethereum,eth
1809,2020/07/12,997960,33339,302386,2.4239427939636E+15,1.9360361435459E+14,0.0197,300203033,0.51,0.24,0.222,26955391239,300.817,null,5084,5.997,495837,,12.825,ethereum,eth
1810,2020/07/13,1151834,38813,340610,2.4447654506556E+15,1.95187487613E+14,0.0216,660434050,0.762,0.372,0.222,27224880872,573.376,null,7493,6.291,580105,,19.458,ethereum,eth
1811,2020/07/14,1098661,35595,332054,2.4089280493865E+15,190755179390734,0.0209,770191444,0.656,0.329,0.225,26928579585,701.027,null,5033,6.091,567634,,17.21,ethereum,eth
1812,2020/07/15,1111360,36339,356002,2.3847794118144E+15,1.9014708060132E+14,0.0218,455857447,0.777,0.365,0.223,26899014881,410.18,null,3792,5.787,578643,,19.593,ethereum,eth
1813,2020/07/16,1068464,34886,316699,2416897008164607,1.9063917688388E+14,0.0215,519897454,0.852,0.4,0.225,26338200888,486.584,null,4095,6.214,538160,,21.07,ethereum,eth
1814,2020/07/17,1078101,35469,313378,2.3611804472379E+15,1.8676617443246E+14,0.022,444745514,0.864,0.417,0.223,26215556649,412.527,null,3609,5.33,535058,,21.521,ethereum,eth
1815,2020/07/18,1071509,37273,291192,2402131610682276,1.9287969776223E+14,0.0213,320322369,0.803,0.372,0.221,26411900989,298.945,null,null,5.708,500112,,19.941,ethereum,eth
1816,2020/07/19,1082448,39012,306577,2.4245777041708E+15,1.9181952583852E+14,0.0216,387185562,0.863,0.385,0.223,26485743169,357.694,null,3418,5.513,509707,,21.576,ethereum,eth
1817,2020/07/20,1143700,38791,332084,2.3629441452086E+15,1.8791846950538E+14,0.0238,537323389,1.065,0.493,0.224,26809942680,469.811,null,3521,5.684,561943,,25.608,ethereum,eth
1818,2020/07/21,1120095,38915,294927,2302394117851142,1.8258124367435E+14,0.0252,573538975,1.157,0.561,0.226,27211493995,512.045,null,4436,6.467,524229,,26.459,ethereum,eth
1819,2020/07/22,1138040,39086,314727,2.2774146651875E+15,1.8068878801907E+14,0.0257,726289159,1.126,0.524,0.223,27623649542,638.193,null,5609,6.697,545200,,26.183,ethereum,eth
1820,2020/07/23,1146962,38978,324399,2.3600836499281E+15,1.8979369496885E+14,0.028,1376600038,1.402,0.649,0.221,30051464267,1200,null,7211,11.717,565628,,28.503,ethereum,eth
1821,2020/07/24,1146282,40054,307539,2452139971627759,1.9580064547794E+14,0.0272,850227205,1.355,0.618,0.221,30922012946,741.726,null,6596,10.555,540393,,27.684,ethereum,eth
1822,2020/07/25,1175506,43155,327797,2.3836288440561E+15,1.8697481538785E+14,0.0302,830159711,1.51,0.686,0.227,32292950752,706.215,null,7078,14.264,565273,,29.694,ethereum,eth
1823,2020/07/26,1137893,38987,327085,2431627905427886,1.9456091658475E+14,0.0304,1039761847,1.486,0.68,0.222,34492709970,913.761,null,5901,17.853,566742,,26.881,ethereum,eth
1824,2020/07/27,1261456,42468,349959,2450503703949248,194653034671786,0.0348,1591305249,1.897,0.926,0.223,36157454917,1261,null,6908,18.645,622371,,32.792,ethereum,eth
1825,2020/07/28,1222353,40420,388301,2511147459232083,2.0056707109847E+14,0.0302,1039278261,1.403,0.661,0.222,35625500602,850.228,null,5404,14.941,654454,,26.811,ethereum,eth
1826,2020/07/29,1163851,40069,324071,2.5339837491785E+15,2.0159386166768E+14,0.0307,982458596,1.549,0.714,0.221,35928403994,844.145,null,7099,12.015,561389,,27.525,ethereum,eth
1827,2020/07/30,1164479,40034,335018,2495871727286803,1.9645582369427E+14,0.0308,1105974123,1.458,0.685,0.225,36136464375,949.759,null,8472,11.47,572867,,26.523,ethereum,eth
1828,2020/07/31,1218838,41294,336913,2394725595605838,1.9102254964656E+14,0.0349,1155577363,1.654,0.811,0.222,38124484698,948.098,null,6756,14.68,588863,,28.473,ethereum,eth
1829,2020/08/01,1171566,39194,355871,2438661057420395,1.9516682012224E+14,0.0343,1111595784,1.478,0.699,0.221,40517051496,948.812,null,8828,20.149,600078,,24.699,ethereum,eth
1830,2020/08/02,1125886,38262,337038,2.5150793703342E+15,2.0061180903031E+14,0.0369,1255021156,1.976,0.898,0.222,42459334887,1115,null,12290,22.298,578027,,27.552,ethereum,eth
1831,2020/08/03,1176793,39135,352199,2.4283381194377E+15,1.938625344974E+14,0.0378,1254208262,1.725,0.832,0.222,43399141501,1066,null,11558,17.596,606077,,25.906,ethereum,eth
1832,2020/08/04,1163939,38778,364471,2.4630871730039E+15,1.9507538157784E+14,0.0359,1322553604,1.467,0.709,0.225,43855635079,1136,null,9095,16.114,610546,,23.124,ethereum,eth
1833,2020/08/05,1182699,39224,367159,2453222927579741,1.9438686179189E+14,0.0358,962537464,1.359,0.655,0.223,44214198434,813.848,null,7857,14.566,622726,,21.956,ethereum,eth
1834,2020/08/06,1215885,40071,376641,2.4529076166406E+15,1.9725355067949E+14,0.0367,992573811,1.461,0.721,0.221,44500990027,816.339,null,10650,14.299,629699,,23.259,ethereum,eth
1835,2020/08/07,1249695,41244,351170,2.5173858164553E+15,2.0037431412092E+14,0.0375,1118674019,1.771,0.889,0.222,43616032054,895.158,null,11080,13.437,621096,,27.759,ethereum,eth
1836,2020/08/08,1182406,40882,338630,2543810968810946,2.0124165797221E+14,0.0359,640265829,1.681,0.825,0.223,43262932678,541.494,null,6259,12.375,575922,,25.948,ethereum,eth
1837,2020/08/09,1229151,42761,312459,2592107455956343,2.0663664297172E+14,0.0375,736729731,1.94,0.947,0.221,43948363682,599.381,null,6486,11.818,554492,,29.148,ethereum,eth
1838,2020/08/10,1289980,43623,316283,2573426338302053,2.0423276564529E+14,0.0444,1301037210,2.859,1.411,0.222,44307408252,1009,null,6523,11.675,591664,,37.486,ethereum,eth
1839,2020/08/11,1254244,42282,306646,2534224749941378,2.0138251496685E+14,0.0454,1198105069,3.085,1.572,0.223,43485067707,955.241,null,5735,10.993,583644,,39.705,ethereum,eth
1840,2020/08/12,1229214,42490,239533,2.5620455806581E+15,2.0499392041038E+14,0.0585,1600318907,5.507,2.882,0.221,42760025239,1302,null,6442,10.251,529492,,52.432,ethereum,eth
1841,2020/08/13,1209139,40820,273889,2.5834445415167E+15,2.0490685586397E+14,0.0653,1573186862,6.623,3.352,0.222,44331943151,1301,null,8445,11.232,560997,,54.582,ethereum,eth
1842,2020/08/14,1201546,41348,288549,2676094574784387,2.1300084219749E+14,0.0606,1967810617,5.866,2.959,0.221,48205275937,1638,null,8426,16.481,557995,,50.301,ethereum,eth
1843,2020/08/15,1107833,37635,311321,2.7292666991804E+15,2.1624787708333E+14,0.0458,967004713,3.585,1.715,0.222,48934563148,872.879,null,6443,14.011,547491,,38.069,ethereum,eth
1844,2020/08/16,1152319,39418,310443,2656591643638469,2.1094514469301E+14,0.0436,897418323,2.93,1.429,0.221,48031577416,778.793,null,5871,13.249,550349,,35.012,ethereum,eth
1845,2020/08/17,1181976,40568,302595,2.5819572153987E+15,2.0191729259325E+14,0.047,1287091844,3.143,1.589,0.225,48393136652,1089,null,6165,12.649,552406,,36.907,ethereum,eth
1846,2020/08/18,1229256,41973,294554,2477494953102993,1.9869818444041E+14,0.0518,1263151877,3.582,1.891,0.219,48032081975,1028,null,5653,11.799,555981,,40.219,ethereum,eth
1847,2020/08/19,1216891,41021,306627,2599290832333296,2.071578401255E+14,0.0485,1230571246,3.64,1.872,0.221,46198497008,1011,null,5234,10.659,574609,,41.105,ethereum,eth
1848,2020/08/20,1182994,40494,304315,2.6589432767499E+15,2.1157408764628E+14,0.0443,1247810767,3.171,1.625,0.22,46200963877,1055,null,5204,10.074,557859,,38.194,ethereum,eth
1849,2020/08/21,1256752,43296,326515,2728688407264615,2.163601847771E+14,0.0491,1279735960,4.055,2.089,0.222,45618383891,1018,null,4887,9.76,601263,,44.694,ethereum,eth
1850,2020/08/22,1102479,38709,294112,2705914605775058,2.1301949805128E+14,0.0393,848401948,2.822,1.382,0.223,43737925725,769.54,null,5202,9.792,535996,,34.999,ethereum,eth
1851,2020/08/23,1122524,37975,314108,2729429715947221,2.1857957111699E+14,0.0363,593936089,2.28,1.034,0.219,43906489305,529.108,null,6153,9.014,561977,,30.719,ethereum,eth
1852,2020/08/24,1162182,39426,312163,2.7266338209255E+15,2.1562955086599E+14,0.0396,1164955721,2.668,1.296,0.221,45017104469,1002,null,6115,8.417,571387,,34.114,ethereum,eth
1853,2020/08/25,1138199,38422,298839,2759997186292721,2.1654984811292E+14,0.0395,1108736440,2.88,1.45,0.224,43969972683,974.115,null,6068,9.047,557190,,35.415,ethereum,eth
1854,2020/08/26,1166218,38849,312148,2736414288730281,2.195231554023E+14,0.0368,1101031542,2.374,1.16,0.219,43287881031,944.104,null,7461,8.351,573380,,32.198,ethereum,eth
1855,2020/08/27,1136576,37975,308659,2.7259371208552E+15,2.1561628610015E+14,0.0372,890070098,2.483,1.216,0.222,43083710049,783.115,null,9005,7.73,563252,,33.036,ethereum,eth
1856,2020/08/28,1131912,38556,286630,2780535651250185,2.2080785500643E+14,0.0369,1356887075,2.486,1.191,0.22,43935734013,1199,null,6517,7.4,535579,,32.233,ethereum,eth
1857,2020/08/29,1130992,39752,264507,2701461372103643,2.145244712776E+14,0.04,1114025555,2.772,1.399,0.221,44930056527,984.999,null,6138,7.528,503556,,34.573,ethereum,eth
1858,2020/08/30,1142415,41266,228034,2744792701462877,2.1862564612571E+14,0.057,1456656786,5.986,2.963,0.22,46303045123,1275,null,5862,9.403,489549,,50.435,ethereum,eth
1859,2020/08/31,1235856,41082,270946,2.7343884002226E+15,2.1978745234279E+14,0.0639,2380058879,6.573,3.455,0.218,48326622189,1926,null,6420,9.501,579550,,53.992,ethereum,eth
1860,2020/09/01,1245701,41299,252935,2877913837501646,2.2823605928397E+14,0.0999,3191991767,13.233,7.074,0.22,52179027322,2562,null,12058,15.195,591325,,67.203,ethereum,eth
1861,2020/09/02,1181212,39767,240138,2.8756424738452E+15,2.2764456501059E+14,0.103,2995325881,14.583,8.481,0.222,51013555719,2536,null,7617,13.265,569507,,68.538,ethereum,eth
1862,2020/09/03,1149636,39339,246372,2831203344156015,2.2299238739038E+14,0.084,2714392884,11.348,6.019,0.223,47350123267,2361,null,6715,11.982,557934,,64.452,ethereum,eth
1863,2020/09/04,1141207,37490,295633,2898343644530039,2.3442554960353E+14,0.0528,2520331313,6.127,3.225,0.218,43649288706,2208,null,5321,11.138,586196,,51.513,ethereum,eth
1864,2020/09/05,1040906,36170,225774,2948502949643538,2.3342934967249E+14,0.0548,2305622600,7.567,3.595,0.22,40605507922,2215,null,5590,12.164,492168,,54.904,ethereum,eth
1865,2020/09/06,1026667,35851,263183,3001690651851687,2.4168701319703E+14,0.0338,1795028968,3.353,1.569,0.218,38594730597,1748,null,9573,10.715,512529,,39.832,ethereum,eth
1866,2020/09/07,1051480,36290,270789,3065247417417995,2.4127702232192E+14,0.0318,1456643067,2.847,1.388,0.223,38890384816,1385,null,9802,9.751,515727,,37.1,ethereum,eth
1867,2020/09/08,1026700,36065,261635,3017171627724311,2.3930532343282E+14,0.0309,1335490058,2.665,1.231,0.221,38519055089,1301,null,8913,8.641,503716,,34.924,ethereum,eth
1868,2020/09/09,1052603,36405,240184,3.0083186047059E+15,2.3749600523998E+14,0.0332,1507113846,3.037,1.474,0.222,38929497405,1432,null,5891,8.64,501544,,38.169,ethereum,eth
1869,2020/09/10,1120964,39037,231248,2.9470148649285E+15,2.3409933247435E+14,0.0432,2145619370,4.553,2.352,0.221,41334195321,1914,null,6306,8.661,513846,,46.764,ethereum,eth
1870,2020/09/11,1074413,37013,229502,3036541584241898,2.4183145127760E+14,0.0382,1818860711,3.936,2.086,0.219,41256801674,1693,null,7083,7.68,505811,,43.128,ethereum,eth
1871,2020/09/12,1034584,36747,235001,3120636498266549,2.4662006308753E+14,0.033,1630995459,2.967,1.448,0.222,42076290974,1576,null,6739,7.393,500102,,35.666,ethereum,eth
1872,2020/09/13,1042047,37461,219035,3.0970452849144E+15,2.4579261310045E+14,0.0349,1708669876,3.344,1.627,0.22,42148530780,1640,null,9144,8.146,474560,,38.136,ethereum,eth
1873,2020/09/14,1079688,38902,231104,3.0867262812934E+15,2.429931722116E+14,0.0443,2040607975,5.332,2.675,0.223,41741081096,1890,null,7276,7.726,507621,,48.821,ethereum,eth
1874,2020/09/15,1089837,38490,256338,3104339641269332,2.4628690457672E+14,0.0428,1661248870,5.032,2.489,0.22,41862903438,1524,null,8857,7.566,537138,,47.287,ethereum,eth
1875,2020/09/16,1035013,37243,235631,3066220122373762,2.4050706237161E+14,0.0381,1754592210,4.104,2.132,0.223,41060567445,1695,null,6985,7.045,504760,,43.316,ethereum,eth
1876,2020/09/17,1406016,58953,340570,3161325359902639,2.5408818809246E+14,0.085,2378481643,11.612,7.127,0.219,43008240633,1692,null,8006,7.905,872329,,68.89,ethereum,eth
1877,2020/09/18,1244808,44691,325762,3119651331492790,2.4463934892904E+14,0.06,2616346894,7.641,4.361,0.224,43326884957,2102,null,8422,7.549,703352,,59.909,ethereum,eth
1878,2020/09/19,1090001,39058,294928,3137161300752304,2.4914504666267E+14,0.0418,1367769310,4.762,2.415,0.221,43195104551,1255,null,8173,7.025,590961,,46.366,ethereum,eth
1879,2020/09/20,1095309,37327,324285,3154588981012828,2.5213979417186E+14,0.0357,1320606353,3.492,1.72,0.218,42428578367,1206,null,7237,6.951,607386,,40.009,ethereum,eth
1880,2020/09/21,1133662,38593,315123,3195676491333466,2.5553073790779E+14,0.0381,1816129219,4.27,2.16,0.219,40223408868,1602,null,5802,7.556,598765,,44.553,ethereum,eth
1881,2020/09/22,1081497,40218,284314,3181617263440937,249374655409107,0.0352,1270752868,3.85,1.927,0.224,38624693329,1175,null,6579,6.46,563990,,43.576,ethereum,eth
1882,2020/09/23,1084100,38870,294431,3.2176649460661E+15,2.5626957986176E+14,0.0312,1469257002,3.127,1.514,0.221,37972810389,1355,null,6825,6.528,558664,,39.497,ethereum,eth
1883,2020/09/24,1087537,37690,311328,3.1309614417461E+15,2.4809326889004E+14,0.0298,1194666887,2.611,1.245,0.221,37758947134,1099,null,8710,6.351,576167,,36.029,ethereum,eth
1884,2020/09/25,1034790,37258,280483,3.1532350705426E+15,2.4777620441506E+14,0.0297,1067651795,2.579,1.294,0.223,39145928352,1032,null,11497,6.327,536690,,34.451,ethereum,eth
1885,2020/09/26,984559,36638,283461,3.2508614769641E+15,2.5419723655286E+14,0.0273,821204502,2.248,1.038,0.224,39746978372,834.084,null,7610,6.139,526043,,30.249,ethereum,eth
1886,2020/09/27,966479,36580,276790,3271997314309489,2.5251469095955E+14,0.0276,926121117,2.342,1.044,0.226,40042241410,958.242,null,6694,6.009,509008,,30.492,ethereum,eth
1887,2020/09/28,1080086,38714,286216,3.2436288798672E+15,2.5138753941999E+14,0.0321,1189041285,3.023,1.462,0.225,40698718751,1101,null,7340,6.089,557346,,37.626,ethereum,eth
1888,2020/09/29,1088234,38831,288447,3.2484286437499E+15,2.5089483933444E+14,0.0348,1318273853,3.686,1.88,0.225,40135469860,1211,null,5738,5.962,567820,,42.168,ethereum,eth
1889,2020/09/30,1079040,38201,286783,3.2653355991953E+15,2.5321016715125E+14,0.0312,1340049211,2.923,1.425,0.225,40224553992,1242,null,5677,5.439,574809,,37.361,ethereum,eth
1890,2020/10/01,1018741,36977,281599,3263944294791594,2.5300202347707E+14,0.0296,1379611273,2.635,1.206,0.224,40663972526,1354,null,8086,5.57,533937,,32.981,ethereum,eth
1891,2020/10/02,1002138,36763,274049,3285465361351594,2.5436266352709E+14,0.0273,1169875036,2.349,1.127,0.226,38929904295,1167,null,11339,5.411,515774,,31.656,ethereum,eth
1892,2020/10/03,956528,34866,256979,3.2149681229059E+15,2.4944952056257E+14,0.0263,648955140,2.02,0.832,0.226,39214702029,678.449,null,7397,5.469,492202,,26.986,ethereum,eth
1893,2020/10/04,985452,37145,270853,3.2535779612691E+15,2.5132604229624E+14,0.0266,625763530,2.087,0.905,0.226,39351546992,635.002,null,9397,5.188,494541,,28.815,ethereum,eth
1894,2020/10/05,1027690,37933,251083,3260944765459496,2.5497180258829E+14,0.0275,892159003,2.218,1.07,0.223,39792736448,868.121,null,8508,5.357,499780,,30.377,ethereum,eth
1895,2020/10/06,1083502,39563,268038,3395395363681049,2.6537372503715E+14,0.0286,938065921,2.684,1.216,0.222,39472242999,865.772,null,5192,5.214,528754,,34.35,ethereum,eth
1896,2020/10/07,1035384,37957,277220,3375603442842170,2.5937696604273E+14,0.0253,1187638581,2.01,0.952,0.227,38371160536,1147,null,11569,4.859,517132,,29.587,ethereum,eth
1897,2020/10/08,1019446,37115,273049,3.2983859544618E+15,2.5459422682082E+14,0.0259,1025495851,2.019,0.909,0.229,38809651645,1006,null,13049,5.262,511290,,28.621,ethereum,eth
1898,2020/10/09,1049571,37292,295119,3313690449700593,2.5775565081055E+14,0.0265,1171018453,1.957,0.942,0.226,40332846981,1116,null,14043,5.602,546127,,27.836,ethereum,eth
1899,2020/10/10,1036351,35619,293311,3.3350727233987E+15,2.6252614528762E+14,0.0256,873078675,1.62,0.757,0.221,42201381371,842.455,null,6577,6.192,538713,,23.44,ethereum,eth
1900,2020/10/11,1004701,35265,285525,3273613988700548,2.6073673751625E+14,0.0247,735078848,1.332,0.569,0.219,42173539112,731.639,null,8248,5.73,524122,,19.596,ethereum,eth
1901,2020/10/12,1092162,38657,292939,3295415423610771,2.5977914889161E+14,0.0278,1250834303,1.915,0.905,0.223,42839912230,1145,null,7241,5.7,540422,,26.768,ethereum,eth
1902,2020/10/13,1127396,38207,326903,3320626662605648,2.6592144207394E+14,0.028,1015105913,1.934,0.9,0.219,43215787287,900.399,null,8311,5.914,588128,,27.083,ethereum,eth
1903,2020/10/14,1093927,37253,315375,3.2804147542448E+15,2.6006855905328E+14,0.0286,1348891911,2.063,0.88,0.22,42983850472,1233,null,9095,5.446,577804,,27.299,ethereum,eth
1904,2020/10/15,1249486,39337,446814,3342045490748287,2.655018985809E+14,0.0276,948224323,1.757,0.824,0.219,42609205211,758.892,null,8731,5.063,730242,,27.451,ethereum,eth
1905,2020/10/16,1161135,37903,402238,3340547245612314,2.6241131056305E+14,0.0257,1099528544,1.511,0.736,0.222,41813596756,946.943,null,12522,5.335,660125,,24.434,ethereum,eth
1906,2020/10/17,1051772,34983,354468,3.3360685374194E+15,2.6413751226044E+14,0.0225,542535693,0.905,0.393,0.221,41560247671,515.83,null,15998,4.5,598272,,15.294,ethereum,eth
1907,2020/10/18,995711,34916,297272,3255740030385164,2.5372600158229E+14,0.0237,527255563,1.029,0.384,0.223,42223020379,529.527,null,21066,4.611,534545,,15.767,ethereum,eth
1908,2020/10/19,1128930,38376,319047,3.3274070986065E+15,2.6741427468566E+14,0.0254,855223056,1.399,0.604,0.218,42721797669,757.552,null,19447,5.251,583651,,21.156,ethereum,eth
1909,2020/10/20,1105678,38673,308966,3.3476715974282E+15,2.6432566475525E+14,0.0256,877590495,1.532,0.678,0.221,42276705192,793.713,null,15321,5.641,573601,,22.566,ethereum,eth
1910,2020/10/21,1159354,39300,334545,3.3343567189308E+15,2.6288520677667E+14,0.0282,1446036933,1.903,0.928,0.221,43451815383,1247,null,8048,6.81,613091,,27.371,ethereum,eth
1911,2020/10/22,1189043,39041,366664,3334919492734430,2.6462400509242E+14,0.0284,1526339475,1.658,0.831,0.22,45983415260,1284,null,8587,9.438,658869,,24.866,ethereum,eth
1912,2020/10/23,1132676,37598,348014,3.3842138173858E+15,2.6526706498995E+14,0.0278,1208607902,1.604,0.717,0.222,46706913001,1067,null,6199,7.708,635142,,22.554,ethereum,eth
1913,2020/10/24,1012156,33663,318974,3394024364404272,2.7060724482216E+14,0.0243,747355034,0.921,0.402,0.219,46668601925,738.379,null,7755,6.926,553677,,13.596,ethereum,eth
1914,2020/10/25,965206,33759,276177,3.3595232139869E+15,2.631389999982E+14,0.0246,596655771,0.996,0.43,0.222,46359736311,618.164,null,9459,6.589,499454,,14.043,ethereum,eth
1915,2020/10/26,1086139,37969,300969,3248183933553445,2.5503059817312E+14,0.0282,1327106289,1.634,0.718,0.223,45442221583,1222,null,8140,6.931,556547,,21.648,ethereum,eth
1916,2020/10/27,1078466,38239,303401,3293520933148032,2.6128391085503E+14,0.0257,1099889277,1.167,0.544,0.22,45254634809,1020,null,6860,7.305,550836,,17.706,ethereum,eth
1917,2020/10/28,1139608,39478,325468,3.325639369408E+15,2.6442352872876E+14,0.0276,1387064719,1.678,0.754,0.22,44635679826,1217,null,9320,6.938,583094,,23.398,ethereum,eth
