,datetime,btc_google_adjusted,bitcoin_google_adjusted,eth_google_adjusted,ethereum_google_adjusted,doge_google_adjusted,dogecoin_google_adjusted,BTCUSD_close,BTCUSD_high,BTCUSD_low,BTCUSD_open,ETHUSD_close,ETHUSD_high,ETHUSD_low,ETHUSD_open,DOGEUSD_close,DOGEUSD_high,DOGEUSD_low,DOGEUSD_open,BTC_transactions,BTC_av_trans_value_USD,BTC_tweets,BTC_google_trends,ETH_transactions,ETH_av_trans_value_USD,ETH_tweets,ETH_google_trends,DOGE_transactions,DOGE_av_trans_value_USD,DOGE_tweets,DOGE_google_trends
86,2021-03-28,32.35300811446739,26.276395051374337,29.30294888526424,18.1838198532951,3.063193605263834,1.196060680876745,55950.7457745,56605.704062,55071.11199378,55985.19593160418,1691.35596451,1728.5269466807642,1672.7776055,1717.3379956348583,0.05369841,0.05474952,0.05301326,0.05443657520887,248446.0,206956.0,86361.0,124.396,1211918.0,2326.0,11965.0,26.303,46033.0,16367.0,13500.0,2.46
87,2021-03-29,35.09478846315107,29.294239984121788,33.14595857513495,21.711001482088687,2.7667555144318507,1.1796011302224785,57750.19987147,58335.00091622,55139.34175908992,55959.20509871,1819.68496282,1836.68824883,1683.71660162,1691.20285682,0.05405164,0.05465075,0.0531795,0.05372894,303154.0,301762.0,104638.0,137.011,1269901.0,4220.0,22005.0,32.225,46835.0,13483.0,13601.0,2.517
88,2021-03-30,37.10542738551909,30.81277342161892,35.06746342007031,23.491714537401958,3.112599953735832,1.3304803445532605,58917.6930451,59447.22403098,57271.34755339,57727.85996809386,1846.03369779,1860.7151496095048,1793.92233066,1821.2396614337763,0.05390039,0.05543422,0.05370192,0.05403945319586,320944.0,272247.0,111290.0,145.353,1300973.0,4691.0,15532.0,35.737,46079.0,20062.0,15198.0,2.649
89,2021-03-31,37.288212742098,30.87043924835931,35.38771422755954,24.470755492369552,3.199061063561827,1.2948179848023484,58918.83271375,59898.37804111,57726.41877444,58969.00084509675,1918.36206064,1945.773631846156,1793.0022286,1846.356115862972,0.05365728,0.05446841610403,0.05233315,0.05376186872352,332592.0,240534.0,108145.0,144.583,1354603.0,4813.0,18808.0,32.293,47930.0,20936.0,8550.0,2.587
90,2021-04-01,34.91200310657215,32.54274822383083,39.15447372517092,27.500953102767035,5.18766658955972,2.979178668422352,59095.80797806,59586.0722493,58506.50975735664,59024.49607645794,1977.27688844,1988.522168865678,1912.52865357,1929.1684950249848,0.06198606,0.06959599,0.05365584,0.05377780879027,311794.0,257955.0,69301.0,154.82,1368006.0,4259.0,8591.0,40.348,52020.0,56223.0,12368.0,6.507
91,2021-04-02,37.65378345525583,29.87089825152576,49.3643744686965,39.2652497078396,4.3724618397717645,2.36743203577209,59384.3133586,60265.51160232141,58899.75176885918,59075.85680097775,2143.22563228,2152.45194993,1962.02901795,1973.7277408914551,0.05766378,0.0617595,0.0573642,0.0617595,305648.0,268420.0,30540.0,143.921,1358619.0,6279.0,10781.0,58.392,50138.0,28949.0,4493.0,4.836
92,2021-04-03,36.10010792433508,27.506599355169477,48.57137246919937,40.15648429913297,3.7178277225178,1.8654157408169427,57603.88917376,60079.34971473281,57603.88917376,59380.44885879,2028.4224386,2144.84495957,2028.4224386,2144.84495957,0.0558036,0.05934822638887,0.0558036,0.05751839,281586.0,280926.0,75450.0,126.514,1293333.0,6922.0,34171.0,56.079,52470.0,22878.0,11397.0,4.298
93,2021-04-04,34.54643239341433,26.564724185076315,37.46934447623951,30.78578916781976,3.297873760505822,1.5554275368282446,58758.55629127,58908.07660332,57179.4664017173,57450.02599678441,2093.12285275,2110.353412920371,2009.3737921949669,2021.4836943820744,0.0574037,0.05809210468083,0.05529456,0.05563860850049,245861.0,271675.0,87528.0,122.156,1197875.0,3651.0,28198.0,44.114,44403.0,27928.0,11675.0,3.996
94,2021-04-05,34.47788788469724,28.458085496386023,35.62313669616025,29.560659902859687,3.3853641692583176,1.7410195214491158,59057.87896588,59891.2969082,57729.56351952324,58846.48242170335,2107.88709669,2140.122565532775,2034.16287517,2096.894236165196,0.05969593,0.06004500009634,0.05647494,0.05741488,288890.0,352131.0,44761.0,130.459,1296946.0,5712.0,13478.0,43.118,42741.0,33767.0,4563.0,2.959
95,2021-04-06,33.51826476265795,27.593098095280062,37.29587528884952,30.696984006758736,3.7065054343263,2.3529771739795606,58192.35868406,59475.40441356,57683.46483299,59268.31866919183,2118.37895913,2149.71127524,2057.60909751,2114.0953341925365,0.06445823,0.06487085,0.05810801,0.05984526302237,309421.0,399032.0,32289.0,129.655,1335799.0,4550.0,8368.0,43.468,38413.0,38153.0,6708.0,5.104
96,2021-04-07,34.340798867263054,27.52101581185457,34.26016450952456,27.75877453810547,3.7065054343263,2.3713359035554737,56048.93781271,58731.14290107,55664.09428016,58194.90041270445,1971.07725542,2133.18751724,1945.44212614,2119.3519514096106,0.05902847,0.06691953,0.05765774344817,0.06449106872427,321162.0,301682.0,86985.0,129.445,1312638.0,4669.0,32378.0,38.177,33759.0,58624.0,18420.0,5.243
97,2021-04-08,32.2159190970332,25.992871403234048,32.95914560409957,24.706932659062296,3.1445082204573307,1.5727311670032431,58323.95357975,58338.73822544,55879.08419515454,56041.447826640535,2088.57365088,2091.5163922605943,1959.0794751824928,1968.301807378081,0.06146385,0.06173705,0.05882292702089,0.0589349468535,278400.0,308327.0,104094.0,121.452,1284377.0,4303.0,33661.0,37.34,32366.0,52808.0,11297.0,3.8
98,2021-04-09,29.95395030936917,24.147564947541333,32.649379198046006,23.716707368521693,2.836747841433847,1.6278073557309831,58245.00300108,58936.37712914,57835.81047858,58199.10002117382,2072.10887563,2101.83394546,2056.1279040835752,2082.359848849531,0.06168375,0.06390982637296,0.06032076225193,0.0618154553503,324568.0,285991.0,102638.0,112.812,1300882.0,4049.0,27584.0,32.402,31556.0,43527.0,12908.0,3.221
99,2021-04-10,37.019307361746336,28.003287089263644,35.12274480945833,27.60571863839662,1.8465622741409,2.5457438345266508,59793.23541009,61237.41998482513,58067.12019709,58276.23770343785,2135.9422007,2188.458735549428,2063.6879376257525,2070.72456774824,0.06384492,0.06470088,0.06084082,0.06168489691971,298929.0,308410.0,110849.0,130.316,1315016.0,4088.0,28165.0,38.815,38884.0,45832.0,14061.0,3.875
100,2021-04-11,32.35828076898408,27.172844782478585,32.71133247925672,27.99531547401915,3.211412650679827,6.6030230708035,60204.96491379,60790.55531507394,59335.61219879536,59919.35770861403,2157.65703708,2164.04683751,2120.2602609746173,2133.611641517419,0.07464893,0.07855976039725,0.06325851,0.06362811,253304.0,323171.0,94714.0,124.765,1256904.0,3117.0,22446.0,38.827,53030.0,76815.0,55137.0,11.055
101,2021-04-12,32.98572665647131,28.44747716033472,35.85665290995447,26.54824151313545,2.488844804276866,4.614160700079554,59893.45188869,61199.2513968,59674.37983686,60296.39320404822,2139.35319598,2197.13503371,2110.36896826,2161.43532512437,0.07076687,0.07496552054576,0.06898096,0.07407371251251,291225.0,346001.0,132176.0,128.714,1347983.0,4118.0,27353.0,38.834,50983.0,53398.0,28289.0,7.175
102,2021-04-13,44.81756339194472,37.33127858175629,43.82479800105548,35.03588686062636,3.88045695290479,9.228321400159109,63503.45793019,63742.28333718178,59892.86057571,59913.16720329303,2299.18778599,2314.43708305,2139.88382225,2140.552540693951,0.09344469,0.09518118565344,0.07089577165459,0.07089577165459,310071.0,382819.0,171108.0,178.476,1350467.0,5583.0,35202.0,50.671,60296.0,71607.0,96908.0,17.173
103,2021-04-14,47.59625232224529,41.927680186752674,48.64762266145871,41.9094881748239,10.811755923955417,29.35560859188544,63109.69593464,64863.0989077,61571.89271767233,63647.17817761099,2435.10501889,2448.67773857,2284.56378,2302.610025510203,0.12151736,0.14159202,0.09256314422947,0.09515555610874,297359.0,389263.0,161204.0,193.005,1386341.0,6584.0,44170.0,59.587,81830.0,128665.0,211844.0,51.517
104,2021-04-15,38.72237477064024,35.12788514620609,53.78497936493171,45.63848645863956,9.527190863683485,25.05966587112172,63314.01084504,63768.3919809713,62208.96436559,63075.19622092584,2519.11610012,2542.5317765258424,2411.670007457538,2436.0346209507325,0.18220744,0.18691524,0.12116700596784,0.12116700596784,359268.0,323211.0,110223.0,164.392,1197340.0,5047.0,34130.0,60.945,56106.0,242000.0,137796.0,44.077
105,2021-04-16,40.47025974292608,38.20877343361924,49.48637477631144,44.77580775118968,37.57352801295397,100.0,61572.78960116,63590.82761093432,60389.73819407,63314.630264421095,2431.94650379,2547.5555915605755,2324.495351487372,2524.7273562549344,0.36587002,0.43292451,0.18056127,0.18056127,219601.0,516536.0,113640.0,177.284,1426977.0,6317.0,37022.0,63.611,139656.0,415744.0,401940.0,180.107
106,2021-04-17,36.167773657299385,32.04699685879293,45.18777018769117,38.124833200205,18.30505210887501,52.74463007159904,60683.82123331,62531.22033818,60361.35217909261,61606.30536015183,2344.89498097,2497.3851719628765,2333.68280804,2440.759248974443,0.28417344,0.37425933188951,0.23652373925767,0.36043739581137,194489.0,359703.0,100583.0,147.984,1453000.0,4412.0,27593.0,50.563,73108.0,357367.0,142980.0,90.597
107,2021-04-18,67.3607977780929,56.63651646113719,48.85731069017189,42.93913695468345,12.41746224929533,33.49244232299125,56216.18500243,60993.0574250622,52829.53592646652,60885.86072340445,2237.13702776,2361.970829659889,2011.766802156084,2352.794966805782,0.32047533,0.34932663705429,0.24717221017029,0.28844342524945,274611.0,337989.0,178464.0,267.181,1396766.0,8673.0,44299.0,59.46,57433.0,486009.0,139742.0,61.307
108,2021-04-19,50.15085343558614,45.29193715982146,44.558706101551614,34.841088442815085,16.37820451846712,39.22036595067622,55724.26709807,57520.05477733,54368.59365508976,56314.26069666879,2166.1887655,2276.776895726864,2086.688618935159,2242.0563247002005,0.40731778,0.43127798736197,0.30907954,0.32228982252075,208316.0,346249.0,122950.0,207.574,1476842.0,4862.0,34261.0,51.594,70856.0,651666.0,199181.0,72.426
109,2021-04-20,48.71389030933191,40.18508930087541,46.256180619705965,34.319693471332144,20.817510241465698,46.97295147175815,56473.0322808,57027.43838045,53504.07609879,55681.79251073543,2330.21093719,2345.835040614011,2060.57476112,2161.9394606231303,0.31949967,0.42153446,0.27759879,0.40843477375017,279849.0,370719.0,112302.0,185.894,1555560.0,4096.0,24962.0,47.295,68798.0,572235.0,221699.0,84.032
110,2021-04-21,40.28538729393431,33.15951227163419,43.11585276112042,33.27071945161037,10.1631765062691,26.479713603818617,53906.08804584,56757.97158884,53713.6216459767,56530.507348192295,2364.75182249,2465.30723082,2238.36685078,2339.9361777965014,0.30692451,0.34696556587577,0.29711702,0.3122462892962,225920.0,473725.0,96848.0,153.903,1565355.0,5205.0,27470.0,46.303,44814.0,554518.0,99163.0,48.421
111,2021-04-22,47.57104244283732,38.64067366082669,53.21582614413879,41.09241703344886,8.576360843580243,23.138424821002385,51762.27205146,55410.2286649414,50831.48170412332,53944.94582343408,2403.53524134,2636.0307328642853,2323.133714441376,2364.7560092412537,0.26096732,0.3087565,0.25843068986895,0.30715392809042,274467.0,429103.0,108961.0,174.93,1577266.0,7927.0,24889.0,60.079,42650.0,652849.0,97876.0,40.866
112,2021-04-23,70.99942370597641,59.86881804659433,47.18979160469086,42.4150364496198,8.916392771299284,24.669848846459825,51093.65070999,52120.79164545,47814.69010364,51546.93337538,2363.58620073,2434.286936372168,2128.1591712,2392.85220922,0.24850933,0.26835333185606,0.17631799,0.26046539,295596.0,368625.0,132963.0,276.62,1537100.0,6574.0,16503.0,57.254,39847.0,656193.0,94074.0,43.838
113,2021-04-24,49.42817022589103,41.48724366405374,37.59906057711879,31.674454638990277,6.158356024244844,16.873508353221954,50050.86821565,51004.63035347,48821.05673476597,50973.10583244545,2211.62580802,2357.137762264468,2163.6931872843943,2357.137762264468,0.27021226,0.28846678,0.23071020220732,0.25168531,290545.0,275845.0,86049.0,191.32,1389103.0,3568.0,21274.0,42.417,34410.0,374531.0,95518.0,29.486
114,2021-04-25,44.22285533396644,37.384169277058646,38.338674474314615,30.300414927734938,5.265523652631691,13.823958964129234,49004.25326318,50506.01909839069,47239.50200053,50119.333385034806,2316.05965928,2353.25636841124,2177.27088640735,2219.116796094931,0.25111084,0.28760212618841,0.22842875169492,0.26979998937248,240900.0,337302.0,81258.0,172.196,1389350.0,3240.0,16370.0,39.016,30170.0,562024.0,66357.0,23.433
115,2021-04-26,47.82104041363301,39.33310701188161,39.57540590896993,32.93402830205773,4.899641344442782,12.683598712879515,54021.75478737,54288.00215536965,48956.65142776,49077.79236301885,2534.4817987,2534.4817987012525,2311.72410539,2319.4780886493336,0.27067449,0.27970302,0.24841481,0.25124008880109,240573.0,474291.0,110552.0,179.781,1448466.0,4996.0,15942.0,48.063,30352.0,746358.0,62131.0,22.691
116,2021-04-27,40.39252928141816,35.688340338965936,43.28560021293585,34.84686327919745,4.517851109810877,12.008691625405191,55033.11801332,55392.5666002244,53319.18665411,54149.23128038,2662.86524559,2665.62885336,2487.37105732,2546.23233522,0.2721883,0.2794731627052,0.26502716014388,0.26999398,297967.0,419084.0,102971.0,166.215,1448293.0,5567.0,19937.0,53.709,30705.0,415053.0,72915.0,21.596
117,2021-04-28,36.79434420175161,32.119506305069336,48.95395262177269,38.64481098743138,6.79268459115931,17.39631199610539,54824.70489507,56167.90743851,53904.49455674,55036.63741946691,2746.38005291,2752.85211432,2564.08145904,2664.685564515408,0.32368163,0.33397683,0.25623111,0.27227262702277,276984.0,396534.0,97333.0,149.503,1517604.0,6173.0,29483.0,55.043,37843.0,733257.0,82606.0,32.657
118,2021-04-29,33.54437058140762,29.183444262998385,44.72845355336705,39.14381141625044,5.583682181491612,14.149776178772012,53555.10849133,55105.55952596,52418.02844504,54858.09149222077,2756.87699416,2794.66381223063,2676.119504306861,2748.649711212905,0.30516938,0.32388057095481,0.29813056,0.32323236976591,259343.0,439029.0,96503.0,132.646,1530717.0,5770.0,40573.0,58.72,30647.0,925847.0,58964.0,24.055
119,2021-04-30,34.84224965706447,29.17572753139076,41.59914825658771,38.318666916307805,5.514747833571962,12.508158674225712,57750.17734563,57821.57321789902,53129.6008774,53568.663583688,2773.20713193,2793.52190245,2728.19412753,2757.734114853157,0.33756111,0.33901963,0.30309408,0.30470231972727,289244.0,437538.0,92350.0,133.512,1441230.0,5935.0,31070.0,51.359,32689.0,620495.0,64237.0,21.418
120,2021-05-01,34.15637860082305,29.568972174115565,51.15570934256055,46.60924920426886,7.858515662840046,16.479727304363077,57828.05063222,58413.13392505,57052.2741756,57701.99383978916,2945.89270802,2948.69619673,2756.353926753255,2773.9164151185246,0.39298743,0.3951671,0.32829022912179,0.33722734393664,262852.0,353558.0,99595.0,136.871,1427568.0,4747.0,32934.0,65.721,39108.0,646524.0,87286.0,29.733
121,2021-05-02,30.3840877914952,26.46838941416994,51.15570934256055,47.266429507582856,7.513843923241799,16.571027732642097,56631.07741255,57902.59217082,56141.90651506,57825.862819547925,2952.05605494,2982.3561499,2861.94624241463,2945.5600999059325,0.3760461,0.39952717,0.36510037,0.39108719184958,235029.0,360724.0,78756.0,119.375,1417458.0,3704.0,22312.0,66.402,37451.0,494406.0,86451.0,29.073
122,2021-05-03,34.84224965706447,29.357225058802207,89.94410433856802,81.5914622729826,9.375071317072337,19.857843150686808,57200.29122289,58973.30843091264,56598.87388908,56608.90603921248,3431.08613981,3448.51058022,2952.58213584713,2952.58213584713,0.44170671,0.4446914,0.37514352330404,0.37514352330404,286830.0,435999.0,89710.0,133.043,1488629.0,8617.0,45092.0,120.167,41583.0,486484.0,147489.0,37.482
123,2021-05-04,34.43072702331962,30.32521187166328,84.88474846952356,86.24227672720465,21.438582203011,48.343576773740985,53333.53775274,57214.17876120967,53333.53775274,57214.17876120967,3253.62947001,3519.90355923,3212.06365851,3431.13167849096,0.54133438,0.60599787,0.40487625401716,0.44027394233477,300643.0,419513.0,87287.0,142.121,1536119.0,10574.0,32641.0,128.71,77916.0,795264.0,325311.0,96.276
124,2021-05-05,34.9915274751876,30.33988517922764,68.09049773755656,80.49054484178993,26.293529849352037,64.96596099729003,57424.00594813,57911.36359718,53366.35212894899,53366.35212894899,3522.78318978,3534.11081482,3235.2613437066548,3241.601916214147,0.65763288,0.69289125554031,0.5494393,0.54994212,309617.0,329957.0,93866.0,138.075,1518877.0,8080.0,24782.0,115.198,86705.0,990309.0,309275.0,119.294
125,2021-05-06,32.78867102396514,29.676200190932036,63.31221719457014,75.88466579292268,16.248810581060248,41.95064470195378,56396.51416376,58363.3146181,55382.50610418,57441.30708417248,3490.88045894,3595.6563467,3386.239927434437,3524.9309122643226,0.58080387,0.66015625,0.54510206,0.65284240749281,311210.0,331015.0,84935.0,137.223,1532197.0,6794.0,36078.0,110.943,60629.0,735033.0,137859.0,80.213
126,2021-05-07,31.094166061486323,27.723070082519254,57.73755656108598,63.752106347126016,17.43054225968281,41.1137241093961,57356.40187692,58578.22645483,55321.84671038,56285.35491314698,3484.72889546,3806.92762652,3370.26206077,3483.0526209924888,0.68477698,0.72364751797068,0.52034187,0.58293001,307816.0,358005.0,103515.0,126.983,1527890.0,8283.0,31694.0,91.318,58370.0,820378.0,176145.0,75.251
127,2021-05-08,32.19559428709756,27.85580708017838,70.67873303167421,70.49241715034637,24.81636525107383,57.74752088648003,58803.77580865,59456.42166382336,57026.95121498,57328.33848421102,3902.64773368,3949.17221979,3462.24769739,3475.7092610296045,0.63643918,0.73643462,0.60816772,0.68850405425692,274520.0,293405.0,82542.0,130.702,1710882.0,7309.0,29966.0,99.478,76445.0,425835.0,220601.0,112.142
128,2021-05-09,31.51779230210603,28.898740633214327,83.02262443438914,79.31099045122636,41.80375813127318,97.3966339589002,58232.3161419,59170.88627159,56514.98976958886,58941.20484382538,3928.84470583,3976.32368284,3748.011688556704,3892.916894750462,0.57007049,0.69762489,0.42986340544346,0.62773021,247680.0,254195.0,62002.0,136.554,1716600.0,5999.0,21281.0,114.759,82109.0,846620.0,298715.0,187.988
129,2021-05-10,34.97942386831276,30.40854224698236,98.55203619909504,91.27504212694252,19.72729495765085,50.0729590527261,55859.79754454,59452.21243981,54567.89474430125,58341.14336236076,3952.29387234,4197.473276568985,3827.83614197,3924.428022480778,0.44996367,0.56706188,0.431116,0.56579933921778,303117.0,269256.0,74446.0,138.576,1716489.0,11774.0,33925.0,135.121,56397.0,674950.0,138385.0,96.442
130,2021-05-11,31.06995884773663,28.64438254410399,81.42986425339367,73.24471072832803,13.818636564538044,33.46845449638169,56704.5730585,56872.54492059,54608.65245902,55665.35885374,4168.70104865,4173.86515873,3783.8894735721774,3923.29286461,0.49523086,0.53940555,0.44569996509085,0.44740534,311943.0,215614.0,72974.0,131.857,1716051.0,10495.0,23569.0,106.082,47653.0,789900.0,133793.0,64.392
131,2021-05-12,33.33333333333333,31.10492107706592,85.80995475113123,78.91780565437185,11.102559722542631,27.37148797959897,49150.53387514,57929.58916922,49150.53387514,56622.21794136172,3785.84860304,4362.350541795116,3785.84860304,4158.902064392533,0.38537602,0.51677727265415,0.38537602,0.49254240440782,300280.0,290172.0,104572.0,141.278,1624077.0,11999.0,31930.0,112.312,43359.0,757606.0,107387.0,52.175
132,2021-05-13,67.69547325102882,74.88393686165273,87.40271493212671,93.74648942145666,14.152189860923444,33.857622571921006,49716.19160254,51298.4064847,46980.01875184,47376.08229875254,3715.14846639,4032.56353879824,3561.10839537,3621.364035679577,0.49037394,0.51946094793244,0.36628926,0.37913715800208,276311.0,451295.0,249599.0,338.27,1588560.0,13369.0,25354.0,133.621,44333.0,804979.0,155557.0,65.847
133,2021-05-14,41.9753086419753,46.56453110492107,69.68325791855204,67.90863134244523,15.96290775558705,35.64130958480957,49880.53342038,51405.2305862,48868.57828576354,49954.57383737449,4079.05745857,4166.12723886,3733.02751685,3733.027516852344,0.55960438,0.58890266190241,0.46769805,0.49486119,265921.0,432360.0,120644.0,207.421,1531689.0,8654.0,23844.0,96.866,50430.0,839533.0,139021.0,70.03
134,2021-05-15,37.86008230452675,35.28319405756732,62.76923076923077,59.63302752293578,9.842469491753342,24.036117998854916,46760.18656071,50605.70661996,46716.0282244792,49842.769850169214,3638.12204192,4129.18552263,3638.12204192,4067.595611755669,0.50797205,0.56191305669402,0.49129942,0.55536705569648,231976.0,404818.0,95522.0,169.969,1472496.0,6251.0,18511.0,78.82,36764.0,534330.0,92065.0,43.131
135,2021-05-16,42.79835390946502,39.46146703806871,64.92307692307693,61.63469557964972,8.500314561059703,21.902179717980967,46456.05847448,49720.04462247967,44050.71157677,46716.63798758626,3587.50620646,3876.5080821058577,3365.88156749,3641.83069792845,0.51489521,0.54324735,0.46336516099913,0.50790986067739,219303.0,397725.0,148557.0,182.1,1425115.0,7339.0,19008.0,84.411,33904.0,1028307.0,115293.0,39.825
136,2021-05-17,58.8477366255144,56.91736304549675,73.53846153846155,70.14178482068391,7.605544607263945,21.7380306194522,43537.51138918,46394.33582489831,42323.06536422252,46394.33582489831,3282.39779583,3570.349431192388,3143.249231774783,3570.349431192388,0.48789165,0.51522146,0.46302053,0.51360085205511,250789.0,457314.0,184558.0,259.986,1446627.0,10383.0,23003.0,99.423,34003.0,690805.0,94812.0,38.663
137,2021-05-18,43.20987654320987,43.546889507892296,57.53846153846154,54.54545454545456,6.50428927951532,16.625958693842083,42909.40092517,45812.458407917606,42447.8949387586,43304.309135032025,3380.0700925,3562.46515966,3253.22983808,3253.229838084549,0.47611501,0.51166454,0.47038424,0.48307583,220918.0,373710.0,120021.0,197.256,1425053.0,7950.0,30883.0,76.231,32539.0,591161.0,83971.0,30.458
138,2021-05-19,100.0,100.0,100.0,100.0,10.255440239659077,27.03770151480948,37002.4404659,43546.1164845,30681.49691177651,42635.41490205465,2460.67920048,3437.93578796,1952.4602320265903,3362.9458904198545,0.33312345,0.47893992,0.23596411,0.47394005616981,263294.0,450143.0,363566.0,505.899,1461174.0,19373.0,47328.0,151.095,39802.0,690897.0,99977.0,53.936
139,2021-05-20,76.10748002904866,84.65171074569943,69.75250836120401,79.76378783085522,8.527845944253418,21.2396534713739,40782.73826245,42432.34375270053,35050.61582451,37261.46739147624,2784.29415835,2989.0627582101697,2171.990023956764,2489.5604179836755,0.40019368,0.43279056637101,0.29625272,0.3371409744373,227927.0,498229.0,173415.0,379.363,1459146.0,14436.0,31240.0,110.244,32284.0,749406.0,84651.0,39.398
140,2021-05-21,60.80852093923989,63.65351783628358,59.30434782608695,66.01286512706949,6.731423190863472,16.724879414958764,37304.69067136,42172.17361572,33729.4259332,40949.99588253,2430.62138539,2938.2050838215487,2118.70692123,2814.29145113,0.35938192,0.41197455,0.31476616051309,0.4034031,226241.0,379726.0,185009.0,294.204,1366950.0,10373.0,29786.0,91.359,28616.0,512084.0,74434.0,30.867
141,2021-05-22,55.96707818930041,56.71269256497039,54.15384615384615,60.9933565327428,5.988075844633151,14.110353543482535,37536.63111241,38733.85045146536,35563.31592336,37464.63322717852,2295.70565666,2483.98311416,2170.7946665785685,2433.300626933816,0.34237123,0.35804919,0.32105139,0.35689180069711,223684.0,396228.0,174133.0,259.374,1283663.0,7331.0,26168.0,85.561,24898.0,594650.0,82461.0,25.272
142,2021-05-23,63.132413459210845,63.38994219306916,64.3076923076923,72.84614573447222,6.3597495177483125,15.350231791811469,34770.58362292,38265.75298743,31227.33943257,37026.24569859,2109.57985208,2384.41169702,1738.07816464,2273.75808719,0.30807063,0.35060435,0.24943722,0.33834063,194201.0,402813.0,160368.0,304.794,1264253.0,11152.0,26923.0,107.102,28227.0,1161004.0,76725.0,30.733
143,2021-05-24,63.51972887920599,61.50098341669912,58.42140468227425,70.48402404302436,5.946778769842578,15.309800979365956,38705.97863723,39740.37991156239,34564.98784463,35284.60915604,2643.5909947,2663.821117806211,2090.639573663497,2145.73366171,0.36616223,0.36910067,0.29678333829946,0.31036656,234629.0,411655.0,151342.0,284.611,1312739.0,11143.0,25170.0,96.659,26669.0,1061494.0,65901.0,27.839
144,2021-05-25,47.16948507798182,48.43660040667858,53.18849498327759,60.89212274596647,4.983730985726404,13.040408633286638,38402.22385137,39769.58228314,36613.28771361,38994.09097433304,2706.62898111,2750.5349791866533,2399.10090488,2660.40292307493,0.34630195,0.38001017,0.32548923071632,0.36736985,233521.0,373314.0,107640.0,224.793,1289446.0,10356.0,23147.0,82.725,25642.0,608744.0,76163.0,23.394
145,2021-05-26,41.48885891805282,41.16081442211373,47.255117056856186,55.4862385321101,4.602146014661505,11.142793872913144,39294.19738214,40764.89315336,37905.83485359589,38392.62365581688,2888.69868104,2911.73570619,2652.094509652497,2707.0527404174472,0.35369307,0.36584949494632,0.33930007,0.34639615973467,230631.0,378094.0,114558.0,195.924,1326432.0,9128.0,29736.0,77.538,25735.0,236823.0,61944.0,19.722
146,2021-05-27,36.21399176954733,36.10437196114256,42.69913043478262,47.01297057893073,4.336192853010212,9.37421691624505,38436.96853505,40379.61767161,37247.90367644,39219.5575248562,2736.48858585,2884.368747057714,2642.60784134,2884.368747057714,0.33294531,0.3525486838376,0.32814405,0.3525486838376,213918.0,359587.0,100263.0,167.874,1291385.0,9491.0,29184.0,67.28,23003.0,501794.0,54460.0,17.699
147,2021-05-28,39.86582287235883,37.61444075039186,40.79197324414716,46.92186017083202,4.128055596065723,9.41216921145252,35697.60639024,38792.49306851788,34826.3611529499,38180.28938043607,2419.90629016,2757.8352277,2341.00746404,2717.2521165898565,0.31120487,0.34509566,0.30151795,0.3299204,218192.0,486152.0,104815.0,182.334,1305078.0,7848.0,33173.0,64.89,22621.0,404632.0,44583.0,16.453
148,2021-05-29,39.05430484951182,37.43140210927074,38.77886287625418,44.431509016134136,3.7695969868835446,8.425409536058305,34616.06800347,37181.08961692315,33705.22163144,35854.82401391165,2279.51417661,2566.173168833158,2212.3261197727534,2419.0718916420983,0.30310971,0.31791850383505,0.28179254650109,0.31019336399496,198216.0,362660.0,98843.0,174.881,1293425.0,6519.0,28110.0,62.491,21426.0,313873.0,38216.0,16.425
149,2021-05-30,37.52203068795203,35.743817396520335,38.275585284280936,45.235847979727154,3.46702708558461,8.118340965743323,35678.12920411,36336.05230631492,33523.91805439,34548.47412069368,2390.305302,2462.707987428628,2191.3357731,2274.474458337667,0.30222359,0.3103243396821,0.2883156,0.30162534093621,179651.0,213617.0,109381.0,166.52,1280282.0,5012.0,18637.0,59.358,20159.0,495745.0,43335.0,14.897
150,2021-05-31,35.42916841850451,34.17115780757732,35.79892976588629,41.838776062644925,3.440046330054768,7.849224690635808,37332.85368874,37461.41772374,34249.67854666,35547.22905314824,2714.94534372,2714.94534372,2281.670594256745,2374.032571546174,0.32581045,0.32872147,0.29461986,0.30061205758539,226328.0,179821.0,101203.0,159.077,1297889.0,4396.0,20195.0,58.08,21011.0,530780.0,41004.0,14.541
151,2021-06-01,33.18681598695358,32.68396884846814,36.47438127090302,38.02528887830746,4.748612973252073,9.042306843612453,36684.92451667,37830.67964274,35787.08596532,37435.5415940766,2633.51841662,2735.401184617533,2533.80810868,2723.1601610571875,0.37007655,0.38235404320347,0.31289379462514,0.32722350797824,234419.0,232637.0,105694.0,154.136,1274354.0,6942.0,18813.0,55.314,23385.0,591077.0,59868.0,17.303
152,2021-06-02,33.11207090590189,32.17114506946498,36.02408026755853,37.76228976214625,7.527630792825729,15.115364118538672,37575.17957566,38231.3391761,36036.40608068,36726.69539135815,2706.12497095,2798.295526,2559.73878691,2633.239676543891,0.42337353,0.44139281750992,0.35318788,0.37121511536768,250423.0,171600.0,92542.0,151.86,1314024.0,5370.0,18551.0,50.347,34433.0,550293.0,91304.0,29.132
